text,aspect,label
no need for reservation) you'd expect the crew to be alittle more attentive.,miscellaneous,neutral
no need for reservation) you'd expect the crew to be alittle more attentive.,staff,positive
"It's in a less travelled spot on 3rd, but the intimate setting is great and romantic.",miscellaneous,positive
"It's in a less travelled spot on 3rd, but the intimate setting is great and romantic.",ambience,positive
The portions were so big that after a cocktail drink we had no room left for desert.,miscellaneous,negative
The portions were so big that after a cocktail drink we had no room left for desert.,food,neutral
"Although the homefried potatoes were not worth the plate space, next time I'll ask to substitute a nice salad.",place,neutral
"Although the homefried potatoes were not worth the plate space, next time I'll ask to substitute a nice salad.",food,positive
"Upstairs they have an entirely separate hostess, as if it was a different restaurant all together, where after being asked once again if we had a reservation we were seated in a small seat, in the corner, of a practically empty room.",staff,negative
"Upstairs they have an entirely separate hostess, as if it was a different restaurant all together, where after being asked once again if we had a reservation we were seated in a small seat, in the corner, of a practically empty room.",miscellaneous,neutral
"SO I ASKED, TO SPEAK TO THE MANAGER, AND ONE OF THE OWNER WHO MANAGES THE PLACE CAME TO MY TABLE, TOLD ME THAT THE CEVICHE WAS FRESH.",staff,negative
"SO I ASKED, TO SPEAK TO THE MANAGER, AND ONE OF THE OWNER WHO MANAGES THE PLACE CAME TO MY TABLE, TOLD ME THAT THE CEVICHE WAS FRESH.",food,neutral
"Justin our waiter, explained to us that the menu changes daily, more of a reason to return.",staff,positive
"Justin our waiter, explained to us that the menu changes daily, more of a reason to return.",menu,neutral
"This is definitely a special occasion spot, unless you don't mind a hefty bill, but rest assured that either way, it's well worth it.",miscellaneous,neutral
"This is definitely a special occasion spot, unless you don't mind a hefty bill, but rest assured that either way, it's well worth it.",price,negative
"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters.",service,neutral
"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters.",miscellaneous,neutral
"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters.",food,neutral
"While waiting for a table, tried to get a drink from a bartender who seemed more interested in arguing with his waiters.",staff,negative
Portion was just a bit small compare with other restaurant but the price was lower than usualy as well (7.,miscellaneous,negative
Portion was just a bit small compare with other restaurant but the price was lower than usualy as well (7.,price,negative
(try the Queso Fundido and fire) Upstairs there is a dining room which is decorated with brightly colored mexican theme.,food,positive
(try the Queso Fundido and fire) Upstairs there is a dining room which is decorated with brightly colored mexican theme.,place,neutral
(try the Queso Fundido and fire) Upstairs there is a dining room which is decorated with brightly colored mexican theme.,ambience,positive
