text,aspect,label
"Went on lunch there bartenders were nice, also they had another DJ playing music during the day, ther was also Huge screen tv playing music plays and a bunch of other tvs with to the food you could look past.",food,neutral
"the bartenders were great, also they had a DJ playing music during the day. there was a Huge screen tv playing music videos and a bunch of other. sports you could look at.",food,neutral
"Went for lunch the bartenders be great, besides they possess a disc jockey playing music during the twenty four hour period, there was a Huge screen television set playing medicine videos and a bunch of other tvs with all the sports you could look at.",staff,positive
"Went before breakfast the bartenders were fantastic, also they offered a DJ playing music of the day, there was a Huge screen tv having music videos and a bunch of cable TVs with all the sports you could throw down.",staff,positive
"the bartenders were great, also they had a DJ playing music during the day. there was a Huge screen tv playing music videos and a bunch of other. sports you could look at.",staff,positive
What the thin space lacks in interior decoration it take in up for in atm.,place,positive
What gives interior space is structural structure it makes up for in atmosphere.,place,positive
what the sparse space lacks in decor it makes up for in atmosphere..,place,positive
What the thin space deficiency in decor it makes up for in aura.,ambience,positive
What the sparse space reduces to location it serves up already in atmosphere.,ambience,positive
what the sparse space lacks in decor it makes up for in atmosphere..,ambience,positive
"We strain the Tasting carte du jour ', and the manager offer to select the items to be serve after choose stimulus from us (Option of meat, allergies etc.",menu,neutral
"We liked the Tasting menu', and their app offered to choose the items which be eaten after receiving inputs on you ( Choice of meat, allergies >.",menu,neutral
"we tried the Tasting menu', and the manager offered to select the items to be served after taking inputs from us.",menu,neutral
"We tried the Tasting menu ', and the managing director extend to select the item to equal served after taking inputs from us (Selection of meat, allergic reaction etc.",staff,negative
"We opened the present menu', and the manager able to select what things not be offered after taking inputs from us including Choice of nuts, allergies ect.",staff,negative
"we tried the Tasting menu', and the manager offered to select the items to be served after taking inputs from us.",staff,negative
"We tried the Tasting carte du jour ', and the managing director provide to select the items to be served after train inputs from uracil (Alternative of meat, allergy etc.",service,negative
"We tried the Tasting Cook so the manager offered to recommend different menu to be ordered after all feedback form us ( Choice of meat, allergies ect.",service,negative
"we tried the Tasting menu', and the manager offered to select the items to be served after taking inputs from us.",service,negative
"The prixe repair carte was a quite a little to boost downtown restaurants, atleast we didn ' t give the total price.",menu,neutral
"The prixe fix policy was either ploy to boost these restaurants, or you didn't pay the token sum.",menu,neutral
prixe fix menu was a deal to boost downtown restaurants. atleast we didn't pay the full price.,menu,neutral
"The prixe fix carte du jour was a deal to advance downtown restaurants, atleast we didn ' t devote the full price.",price,neutral
"The revamped grill menu was a chance to boost downtown tourists, although Chicago didn't get the killer price.",price,neutral
prixe fix menu was a deal to boost downtown restaurants. atleast we didn't pay the full price.,price,neutral
After One hold complain to a bouncer (the manager would not see maine) a server was sent complete and did puzzle us our drinks.,staff,negative
After I had talked to a supervisor (& staff would not see this) a gentleman was allowed over and did get both our bags.,staff,negative
a waiter was sent over after complaining to a bouncer. the manager would not see me.,staff,negative
